,index,country,location,latitude,longitude,soil,pH,crop,sowing_year,sowing_month,harvest_year,harvest_month,yield_ct,yield_nt,P,E,PB,Tave,Tmax,Tmin,ST
106,2139,Canada,"Saskatchewan, Star City",52.87,-104.33,sandy clay loam,7.1,wheat.winter,2004,9,2004,8,3338.0,3089.0,602.9,450.053,152.847,2.78333,23.22361,-22.8144,Clay loam
107,2140,Canada,"Saskatchewan, Star City",52.87,-104.33,sandy clay loam,7.1,wheat.winter,2004,9,2004,8,2063.0,1822.0,602.9,450.053,152.847,2.78333,23.22361,-22.8144,Clay loam
108,2142,Canada,"Saskatchewan, Star City",52.87,-104.33,sandy clay loam,7.1,wheat.winter,2000,9,2000,8,3476.0,3462.0,202.3,498.813,-296.513,3.25833,27.19777,-25.86796,Clay loam
109,1269,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,wheat.winter,1999,10,2000,7,1482.0,1367.0,696.2,651.219,44.981,12.57,26.88813,-7.02242,Loam
110,1270,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,wheat.winter,2000,10,2001,7,1584.0,1434.0,756.0,657.973,98.027,10.96,29.07745,-12.31075,Loam
111,1271,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,wheat.winter,2001,10,2002,7,1445.0,1295.0,738.5,649.647,88.853,12.74,30.39363,-3.17322,Loam
112,1272,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,wheat.winter,2002,10,2003,7,1822.0,1638.0,661.4,628.168,33.232,10.08,27.95728,-8.76444,Loam
113,1273,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,wheat.winter,2003,10,2004,7,1694.0,1579.0,838.3,630.763,207.537,11.11,27.2077,-9.42676,Loam
114,1274,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,wheat.winter,2003,10,2005,7,1451.0,1302.0,838.3,630.763,207.537,11.11,27.2077,-9.42676,Loam
115,1275,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,wheat.winter,2005,10,2006,7,1553.0,1403.0,731.8,664.283,67.517,12.08,29.61583,-7.7638,Loam
116,2152,Chile,Antumapu,-33.67,-70.63,sandy clay, ,wheat.winter,2002,6,2002,1,3236.0,2911.0,540.0,605.122,-65.122,18.1875,27.90005,1.79173,Clay loam
117,2153,Chile,Antumapu,-33.67,-70.63,sandy clay, ,wheat.winter,2005,6,2005,1,4829.0,2894.0,453.0,657.866,-204.866,19.9625,28.06268,3.77173,Clay loam
118,3299,Chile,Metropolitana,-33.67,-70.63,sandy clay,,wheat.winter,2002,6,2002,1,6000.0,5240.0,540.0,605.122,-65.122,18.1875,27.90005,1.79173,Clay loam
119,3300,Chile,Metropolitana,-33.67,-70.63,sandy clay,,wheat.winter,2005,6,2005,1,3710.0,3130.0,453.0,657.866,-204.866,19.9625,28.06268,3.77173,Clay loam
120,3301,Chile,Metropolitana,-33.67,-70.63,sandy clay,,wheat.winter,2006,6,2006,1,5540.0,3520.0,453.7,639.499,-185.799,18.975,27.84089,5.01593,Clay loam
121,3302,Chile,Metropolitana,-33.67,-70.63,sandy clay,,wheat.winter,2002,6,2002,1,15480.0,12230.0,540.0,605.122,-65.122,18.1875,27.90005,1.79173,Clay loam
122,3303,Chile,Metropolitana,-33.67,-70.63,sandy clay,,wheat.winter,2005,6,2005,1,11620.0,9680.0,453.0,657.866,-204.866,19.9625,28.06268,3.77173,Clay loam
123,3304,Chile,Metropolitana,-33.67,-70.63,sandy clay,,wheat.winter,2006,6,2006,1,14000.0,9770.0,453.7,639.499,-185.799,18.975,27.84089,5.01593,Clay loam
124,1900,China,"Dongping, Shandong Province",35.89,116.36,Irrigated fluvo-auic soil,,wheat.winter,2015,9,2016,6,9185.1,9616.4,604.6,614.533,-9.933,15.6,30.20664,-5.99997,Loam
125,1901,China,"Dongping, Shandong Province",35.89,116.36,Irrigated fluvo-auic soil,,wheat.winter,2015,9,2016,6,9212.7,10265.9,604.6,614.533,-9.933,15.6,30.20664,-5.99997,Loam
