,index,country,location,latitude,longitude,soil,pH,crop,sowing_year,sowing_month,harvest_year,harvest_month,yield_ct,yield_nt,P,E,PB,Tave,Tmax,Tmin,ST
50,2873,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2010,12,2011,6,877.0,1779.0,170.7,486.421,-315.721,16.14286,26.82857,0.2771,Loam
51,2874,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2010,12,2011,6,877.0,1992.0,170.7,486.421,-315.721,16.14286,26.82857,0.2771,Loam
52,2875,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2011,12,2012,6,71.0,1138.0,64.5,481.599,-417.099,16.07143,28.90953,-2.60291,Loam
53,2876,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2011,12,2012,6,95.0,1494.0,64.5,481.599,-417.099,16.07143,28.90953,-2.60291,Loam
54,2877,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2011,12,2012,6,119.0,1565.0,64.5,481.599,-417.099,16.07143,28.90953,-2.60291,Loam
55,2878,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2012,12,2013,6,1328.0,2324.0,313.5,466.797,-153.297,15.02857,26.35972,1.06769,Loam
56,2879,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2012,12,2013,6,1588.0,3320.0,313.5,466.797,-153.297,15.02857,26.35972,1.06769,Loam
57,2880,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2012,12,2013,6,1708.0,3012.0,313.5,466.797,-153.297,15.02857,26.35972,1.06769,Loam
58,2881,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2013,12,2014,6,379.0,616.0,205.5,477.063,-271.563,16.08571,29.61001,0.15601,Loam
59,2882,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2013,12,2014,6,474.0,152.0,205.5,477.063,-271.563,16.08571,29.61001,0.15601,Loam
60,2883,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2013,12,2014,6,522.0,1684.0,205.5,477.063,-271.563,16.08571,29.61001,0.15601,Loam
61,65,Spain,Agramunt,41.8,1.12,available, ,barley.winter,1996,12,1997,6,3358.0,3098.0,342.2,481.439,-139.239,16.25714,25.40583,2.79712,Loam
62,66,Spain,Agramunt,41.8,1.12,available, ,barley.winter,1997,12,1998,6,4767.0,4568.0,201.1,482.803,-281.703,16.21429,28.46006,2.45313,Loam
63,67,Spain,Agramunt,41.8,1.12,available, ,barley.winter,1998,12,1999,6,1557.0,3645.0,240.7,484.196,-243.496,15.78571,27.16659,0.12838,Loam
64,2256,Spain,Agramunt,41.8,1.12,available,8.5,barley.winter,2005,12,2006,6,306.0,1348.0,97.59999609,488.166691,-390.567,15.91428586,29.54895426,-1.78894326,Loam
65,2257,Spain,Agramunt,41.8,1.12,available,8.5,barley.winter,2005,12,2006,6,490.0,1653.0,97.59999609,488.166691,-390.567,15.91428586,29.54895426,-1.78894326,Loam
66,2258,Spain,Agramunt,41.8,1.12,available,8.5,barley.winter,2005,12,2006,6,669.0,1964.0,97.59999609,488.166691,-390.567,15.91428586,29.54895426,-1.78894326,Loam
67,2259,Spain,Agramunt,41.8,1.12,available,8.5,barley.winter,2006,12,2007,6,443.0,2091.0,96.70000219,475.7602636,-379.06,15.81428582,28.31943156,1.13336477,Loam
68,2260,Spain,Agramunt,41.8,1.12,available,8.5,barley.winter,2006,12,2007,6,708.0,2521.0,96.70000219,475.7602636,-379.06,15.81428582,28.31943156,1.13336477,Loam
69,2261,Spain,Agramunt,41.8,1.12,available,8.5,barley.winter,2006,12,2007,6,638.0,1563.0,96.70000219,475.7602636,-379.06,15.81428582,28.31943156,1.13336477,Loam
70,2262,Spain,Agramunt,41.8,1.12,available,8.5,barley.winter,2008,12,2009,6,3529.0,4415.0,261.5000033,488.6861172,-227.186,16.17142841,29.99066772,1.438576852,Loam
71,2263,Spain,Agramunt,41.8,1.12,available,8.5,barley.winter,2008,12,2009,6,3434.0,4195.0,261.5000033,488.6861172,-227.186,16.17142841,29.99066772,1.438576852,Loam
72,2264,Spain,Agramunt,41.8,1.12,available,8.5,barley.winter,2008,12,2009,6,3646.0,2970.0,261.5000033,488.6861172,-227.186,16.17142841,29.99066772,1.438576852,Loam
73,346,Spain,Agramunt,41.8,1.12,clay silt loam, ,barley.winter,1990,12,1991,6,1936.0,2204.0,168.6,479.035,-310.435,13.92857,27.82643,0.03029,Loam
74,347,Spain,Agramunt,41.8,1.12,clay silt loam, ,barley.winter,1993,12,1994,6,2424.0,2717.0,110.5,489.907,-379.407,15.94286,28.29299,0.10959,Loam
75,348,Spain,Agramunt,41.8,1.12,clay silt loam, ,barley.winter,1995,12,1996,6,2693.0,3136.0,351.6,482.491,-130.891,15.87143,27.58309,1.11203,Loam
76,349,Spain,Agramunt,41.8,1.12,clay silt loam, ,barley.winter,1996,12,1997,6,2475.0,2349.0,342.2,481.439,-139.239,16.25714,25.40583,2.79712,Loam
77,350,Spain,Agramunt,41.8,1.12,clay silt loam, ,barley.winter,1997,12,1998,6,3740.0,2953.0,201.1,482.803,-281.703,16.21429,28.46006,2.45313,Loam
78,351,Spain,Agramunt,41.8,1.12,clay silt loam, ,barley.winter,1998,12,1999,6,3046.0,2032.0,240.7,484.196,-243.496,15.78571,27.16659,0.12838,Loam
79,352,Spain,Agramunt,41.8,1.12,clay silt loam, ,barley.winter,2001,12,2002,6,3089.0,3248.0,215.3,475.366,-260.066,15.17143,28.85815,-1.6621,Loam
80,353,Spain,Agramunt,41.8,1.12,clay silt loam, ,barley.winter,2003,12,2004,6,3559.0,3701.0,303.2,480.802,-177.602,14.88571,29.56164,2.25824,Loam
81,2154,Spain,Alcala´ de Henares,40.53,-3.33,loamy sand,7.8,barley.winter,1994,12,1995,6,847.0,564.0,122.9000003,439.9924077,-317.092,16.74285732,29.26425781,2.545834203,Sandy loam
82,2155,Spain,Alcala´ de Henares,40.53,-3.33,loamy sand,7.8,barley.winter,1995,12,1996,6,3769.0,3350.0,271.5,442.6081696,-171.108,16.07142857,30.1945109,1.866966642,Sandy loam
83,2156,Spain,Alcala´ de Henares,40.53,-3.33,loamy sand,7.8,barley.winter,1996,12,1997,6,4830.0,4576.0,336.1000063,437.3847446,-101.285,16.60000004,25.59970907,3.479106042,Sandy loam
84,2157,Spain,Alcala´ de Henares,40.53,-3.33,loamy sand,7.8,barley.winter,1996,12,1997,6,4795.0,3999.0,336.1000063,437.3847446,-101.285,16.60000004,25.59970907,3.479106042,Sandy loam
85,2158,Spain,Alcala´ de Henares,40.53,-3.33,loamy sand,7.8,barley.winter,1996,12,1997,6,3312.0,2205.0,336.1000063,437.3847446,-101.285,16.60000004,25.59970907,3.479106042,Sandy loam
86,2033,Spain,Banastas,42.18,-0.45,silty clay loam,7.7,barley.winter,1991,12,1992,6,3100.0,3250.0,170.5999961,396.7436332,-226.144,13.57142867,25.55989124,-0.319169537,Loam
