year,month,2m_temperature,total_precipitation,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,surface_net_solar_radiation,surface_net_thermal_radiation,total_cloud_cover,2m_dewpoint_temperature,soil_temperature_level_3,volumetric_soil_water_layer_3,10m_u_component_of_wind,10m_v_component_of_wind,evaporation,surface_pressure,snowfall,location_country,location_name
1988,5,291.0327,0.0021383574,21824408.0,28574528.0,17393044.0,-6306091.0,0.55697757,284.78784,289.10767,0.30577177,1.4849234,0.6808358,-0.0029006077,97820.5,0.0,Spain,Cordoba
1988,6,294.06885,0.0013749707,22087124.0,30094646.0,17452800.0,-6498148.0,0.4568541,286.79907,292.43237,0.2800371,1.6052523,0.7976936,-0.0024482054,97811.44,0.0,Spain,Cordoba
1988,7,300.5161,2.7311398e-05,28062726.0,31243160.0,22077120.0,-9275301.0,0.07562518,287.42432,296.69556,0.24294919,1.4047365,0.6955708,-0.0020851104,98027.75,0.0,Spain,Cordoba
1988,8,300.60913,5.187746e-06,26306080.0,30857796.0,20705596.0,-9434713.0,0.09442067,287.25586,299.82397,0.26375353,1.219657,0.82955503,-0.0023951882,97853.81,0.0,Spain,Cordoba
1988,9,297.28613,7.9644e-05,21459692.0,29140884.0,16956384.0,-9141353.0,0.123995066,284.25,298.48755,0.24899459,0.07281375,0.20622516,-0.001386222,98205.75,0.0,Spain,Cordoba
1988,10,291.30322,0.0029960952,13574167.0,28618080.0,10901425.0,-6273232.0,0.5046684,285.50757,294.4204,0.2744053,0.057545345,0.46059853,-0.0015074406,98013.94,0.0,Spain,Cordoba
1988,11,286.81152,0.0013650579,8985877.0,27373208.0,7429474.0,-5140891.0,0.61264986,282.99194,290.2422,0.31907338,-1.0197458,-0.2999149,-0.0011349437,98176.5,0.0,Spain,Cordoba
1988,12,280.5796,0.00032979855,9774937.0,22797244.0,8184644.0,-6769530.0,0.23471159,275.78564,284.17285,0.3391623,-1.2206945,-0.610206,-0.0008407084,99012.875,0.0,Spain,Cordoba
1988,1,258.87134,0.00035979552,4388766.0,17538778.0,1562548.0,-4164280.0,0.63926667,255.81697,272.9392,0.21392477,1.821784,-0.1246801,-0.00020333209,92828.31,0.00030668057,Canada,"Alberta, Alliance"
1988,2,262.59277,0.00052069966,8363369.0,18200974.0,3177441.0,-4693369.0,0.6337858,258.78442,272.17017,0.2090388,2.4019022,-0.09910047,-0.0003779945,93085.5,0.00043679634,Canada,"Alberta, Alliance"
1988,3,272.8777,0.0013966474,13123086.0,21507638.0,8778611.0,-5398417.0,0.7445112,267.0039,272.14917,0.21079314,0.7605663,-0.36591816,-0.00038005784,92834.81,0.0012027081,Canada,"Alberta, Alliance"
1988,4,278.8811,0.00015442126,20889616.0,21798878.0,16510852.0,-7824669.0,0.4409573,267.28394,273.03247,0.22451341,0.28002638,0.8171029,-0.0013582995,92645.75,1.1155781e-05,Canada,"Alberta, Alliance"
1988,5,287.54663,0.00043033622,22869260.0,26016252.0,19162944.0,-8104488.0,0.6324111,273.60498,282.21167,0.21043068,0.63540125,-0.040385764,-0.0015951144,92609.31,0.0,Canada,"Alberta, Alliance"
1988,6,291.20825,0.0025000526,26083468.0,28714886.0,21757410.0,-7219699.0,0.48489994,282.59082,287.88086,0.23927414,0.3911599,0.2430268,-0.0038318147,92711.31,0.0,Canada,"Alberta, Alliance"
1988,7,290.01025,0.0020887658,23825888.0,28192576.0,19670084.0,-6813871.0,0.44088763,282.9204,289.17163,0.24860656,1.0626612,0.08115578,-0.003999077,92964.375,0.0,Canada,"Alberta, Alliance"
1988,8,288.76953,0.0030278484,18837028.0,27973882.0,15638584.0,-6243470.0,0.48515016,282.39722,289.3286,0.25252926,0.7850213,-0.2639808,-0.003000896,92879.69,0.0,Canada,"Alberta, Alliance"
1988,9,284.11963,0.0018911154,13362917.0,26041922.0,11122498.0,-5975918.0,0.5800248,277.4231,287.08765,0.24900311,0.7553094,0.21062326,-0.001743498,93024.81,0.0,Canada,"Alberta, Alliance"
1988,10,279.24487,0.000412266,9633390.0,22936664.0,8012727.0,-6608032.0,0.4703325,272.19922,283.12012,0.22858196,1.3712978,0.7819293,-0.0007350722,93072.0,1.821683e-05,Canada,"Alberta, Alliance"
1988,11,269.66724,0.0005585314,4590300.0,20531956.0,3226387.0,-4931532.0,0.6239841,266.22192,276.04712,0.22851843,1.2295609,0.9044694,-0.00016164806,92079.375,0.00031234487,Canada,"Alberta, Alliance"
1988,12,265.26416,0.0005748472,3091407.0,19709320.0,2039776.0,-4264508.0,0.66206646,261.1455,273.53198,0.24662644,1.5519285,0.14522642,-0.00013376307,92894.375,0.0005681184,Canada,"Alberta, Alliance"
1999,1,294.5464,0.003445905,25998856.0,30981146.0,21818364.0,-6370300.0,0.43467033,288.87354,294.8286,0.34811938,-1.862503,0.17646766,-0.0043088496,101035.875,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,2,295.15942,0.005043309,22714484.0,31651724.0,19127322.0,-5748063.0,0.38547564,290.47363,294.91162,0.38989943,-1.2052917,-0.40300822,-0.0042013302,101000.125,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,3,294.636,0.0031027393,17070100.0,32308880.0,14413188.0,-4786167.0,0.5395982,290.51343,296.1609,0.3859774,-1.5550642,0.21854919,-0.0030316971,101064.31,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,4,288.33862,0.0018081467,12630149.0,28732366.0,10737070.0,-4994976.0,0.5127731,284.33862,291.5376,0.3930894,-0.58678764,0.53925604,-0.002140375,101670.75,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,5,285.60596,0.001768505,9396733.0,27250060.0,8042863.0,-5104394.0,0.57290375,282.18945,288.9768,0.4097486,0.35163993,-0.16771251,-0.0013133008,101671.19,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,6,282.93652,0.00077043124,8027477.0,26329384.0,6893068.0,-4855369.0,0.6322781,279.89966,285.8689,0.40372342,-0.16079158,-0.07279742,-0.00094868476,101630.125,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,7,282.43335,0.0033308202,8495779.0,26033490.0,7269806.0,-4948774.0,0.49386626,279.37207,284.75464,0.4364956,0.22346628,-0.27199405,-0.001058602,101864.625,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,8,284.7776,0.003968358,12628424.0,25898166.0,10829734.0,-6035608.0,0.42196304,280.26367,285.052,0.47358817,0.03385701,-0.628309,-0.0017947946,101635.06,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,9,287.0161,0.0023150372,17273274.0,26575750.0,14672576.0,-6449880.0,0.4512366,281.74683,286.68237,0.47052872,-0.96196234,-0.34751934,-0.0028138808,101394.5,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,10,289.41528,0.0012017668,18861848.0,28965596.0,15848400.0,-5380055.0,0.5881646,284.38135,288.125,0.4226675,-2.230219,0.6318925,-0.0031164647,101700.31,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,11,292.09326,0.0014973527,25363544.0,29488156.0,21353858.0,-6529034.0,0.46753025,285.93384,291.07202,0.3851782,-1.0075464,0.13479185,-0.0040561,101201.625,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1999,12,295.79688,0.0017483323,26632550.0,30738928.0,22371850.0,-7218609.0,0.46952248,286.57227,294.61206,0.34582448,-0.88097125,-0.24494487,-0.0038672513,100946.31,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,1,298.1565,0.0007256884,27692374.0,31952714.0,23284200.0,-7570205.0,0.3445254,289.5149,297.552,0.33396083,-1.9496908,-0.3624475,-0.0036895946,100878.125,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,2,296.62646,0.0023993622,22411446.0,31800956.0,18854900.0,-6504539.0,0.44729847,289.19873,297.6526,0.33447063,-1.2534122,-0.5554931,-0.0035106302,101094.81,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,3,293.54834,0.002120753,19293836.0,29682616.0,16293131.0,-6785278.0,0.3292269,286.81128,296.136,0.31399542,-1.2541342,-0.37620813,-0.0024539954,101230.44,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,4,290.45386,0.0055267364,12290268.0,29784360.0,10445564.0,-4896088.0,0.54458666,287.34473,292.56714,0.3802765,-1.2634659,0.17466694,-0.0019695403,101384.94,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,5,286.07202,0.006597329,7576197.0,28420812.0,6483280.0,-4092700.0,0.6539455,283.48486,289.74097,0.4829892,-0.78687924,0.96301323,-0.0014546479,101535.06,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,6,284.67432,0.0026634585,6795526.0,28217212.0,5833494.0,-3851306.0,0.6869687,282.28003,287.69507,0.48377568,0.07298833,-0.20694017,-0.0009709124,101288.69,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,7,280.71973,0.0019557734,8479582.0,25251268.0,7256944.0,-4945919.0,0.5915381,276.99683,284.4297,0.48563772,1.4938507,0.76964533,-0.0012262701,101586.31,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,8,283.59204,0.0024993492,11210517.0,26477848.0,9608697.0,-5055547.0,0.55953497,279.31006,284.57983,0.4487002,0.44132972,0.29882568,-0.0015519639,101524.94,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,9,285.75806,0.0041648,15646594.0,26781780.0,13280623.0,-5721330.0,0.49402606,281.4004,285.4939,0.47798508,-0.8558712,-0.07894224,-0.0024241155,101576.06,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,10,289.00537,0.0033209326,18805830.0,29221896.0,15810905.0,-4914395.0,0.57585055,284.9502,287.98853,0.46207607,-1.3028555,0.3038864,-0.003440141,101354.625,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,11,291.05103,0.003220423,23753402.0,28938790.0,19976344.0,-6231530.0,0.50809777,285.68213,290.02148,0.43393373,-0.00097013847,-0.31254208,-0.0043959804,101103.875,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
2000,12,294.78174,0.0018693628,28216468.0,30242372.0,23703724.0,-7068847.0,0.36607927,287.14258,293.14746,0.38877034,-0.16272569,-0.44764465,-0.00481236,100791.375,0.0,Argentina,"Buenos Aires province, Partido de Esteban Echeverría"
1987,1,268.2141,0.00027946127,6076441.0,19845194.0,4528039.0,-5195908.0,0.60032266,263.84985,273.3816,0.3017022,1.6417198,-0.6426845,-0.00017441873,94560.75,0.00025129877,USA,"North Dakota, Mandan"
1987,2,270.63452,0.0021342132,8952823.0,22022584.0,4722541.0,-4071452.0,0.7020135,267.38745,272.90723,0.29808503,0.36248773,-0.44593358,-0.00021711302,94963.69,0.0021077828,USA,"North Dakota, Mandan"
1987,3,270.48047,0.002000061,13125258.0,22644164.0,5891463.0,-3359255.0,0.7672426,267.79883,272.77368,0.31675386,-0.69993436,-0.03172413,-0.00037239003,94825.875,0.0015490246,USA,"North Dakota, Mandan"
1987,4,283.23145,0.00018770953,22080250.0,23856950.0,18308332.0,-7618861.0,0.384345,273.38672,275.45337,0.33582336,0.2491129,0.42449164,-0.002211893,94888.75,2.2654232e-05,USA,"North Dakota, Mandan"
1987,5,288.68628,0.0027255884,20188164.0,28484424.0,16861044.0,-5876275.0,0.55957437,281.09717,284.7837,0.2815488,-0.70036596,0.5645067,-0.0028221547,94674.875,0.0,USA,"North Dakota, Mandan"
1987,6,293.59668,0.0009086046,27196140.0,28984120.0,22712032.0,-7607114.0,0.3619572,283.31226,289.54297,0.26070517,1.0494833,0.14218724,-0.0041674636,94757.5,0.0,USA,"North Dakota, Mandan"
1987,7,294.96118,0.0038562946,22420686.0,31807972.0,18660188.0,-5650213.0,0.5753538,288.16602,292.19824,0.22408491,-0.8911679,-0.15843081,-0.0036623925,94554.0,0.0,USA,"North Dakota, Mandan"
1987,8,291.42236,0.0024226485,19774636.0,29365584.0,16422571.0,-6334013.0,0.4467078,284.17578,293.09644,0.23028159,0.55305433,-0.016093265,-0.0030001616,94905.69,0.0,USA,"North Dakota, Mandan"
1987,9,288.39746,0.00051814644,15975484.0,27432996.0,13255623.0,-6665223.0,0.4494676,280.10742,290.36328,0.21246219,0.66460115,-0.7129331,-0.0015151831,94850.5,0.0,USA,"North Dakota, Mandan"
1987,10,279.31274,0.0003112196,11178761.0,23124620.0,9264003.0,-6818509.0,0.49541628,269.6814,285.32983,0.19049138,1.8060818,-0.83466256,-0.000494811,95045.94,1.6669714e-05,USA,"North Dakota, Mandan"
1987,11,274.8462,0.00018928476,6241019.0,22805274.0,5167072.0,-5047914.0,0.6064854,269.9485,280.17944,0.18029004,0.32149732,0.07656407,-0.00016580305,94935.69,7.150386e-05,USA,"North Dakota, Mandan"
1987,12,268.95215,0.00050875195,4702933.0,20651228.0,3723564.0,-4781241.0,0.60382366,265.03613,275.2859,0.19795263,1.3385868,-0.16385925,-0.00012851962,94502.5,0.00027889083,USA,"North Dakota, Mandan"
2009,1,266.2373,0.0018738613,7716054.0,20747476.0,3255596.0,-3615088.0,0.7377609,262.7422,274.97388,0.34836572,1.8140488,0.6500423,-0.00033305725,98165.06,0.0015431354,USA,"Wooster, Ohio"
2009,2,273.2185,0.0021263403,10933178.0,22075232.0,7442790.0,-4855782.0,0.6571734,268.3164,274.6848,0.3650921,2.0762243,1.0161448,-0.00069878227,98340.81,0.0002784459,USA,"Wooster, Ohio"
2009,3,279.11914,0.0025996943,15535388.0,23561884.0,13001479.0,-5992669.0,0.57186025,271.2229,277.39575,0.38223886,0.024412036,0.24909514,-0.0015686774,98501.69,2.0598789e-05,USA,"Wooster, Ohio"
2009,4,284.36548,0.0036848937,17628952.0,26167436.0,14431736.0,-5458999.0,0.619023,276.29785,280.8147,0.3815772,0.8843805,0.515873,-0.0025589308,97921.375,0.00011325473,USA,"Wooster, Ohio"
2009,5,290.0442,0.003194294,22033748.0,28534744.0,17828112.0,-5826457.0,0.63398635,282.0332,286.22827,0.36513668,0.41624588,0.31252193,-0.0036218027,98150.875,0.0,USA,"Wooster, Ohio"
2009,6,294.1875,0.003220195,22019888.0,31297602.0,17785328.0,-5161725.0,0.62996966,287.67017,290.3484,0.30279505,0.22054201,-0.44625807,-0.004034143,97747.875,0.0,USA,"Wooster, Ohio"
2009,7,294.06567,0.0025246588,20930096.0,31253800.0,16888314.0,-5445127.0,0.57197094,287.26782,292.65356,0.22874522,1.2229443,-0.08890653,-0.0033141812,97973.69,0.0,USA,"Wooster, Ohio"
2009,8,294.99634,0.0013261405,19865292.0,32058664.0,16076802.0,-5287308.0,0.48633456,289.21558,294.3999,0.20147955,1.0077972,0.6604874,-0.003070774,98215.25,0.0,USA,"Wooster, Ohio"
2009,9,291.656,0.0019405244,15344754.0,30175400.0,12640374.0,-5518161.0,0.5171675,285.67212,293.40015,0.19493979,-0.5873667,-0.51694196,-0.0018226088,98381.81,0.0,USA,"Wooster, Ohio"
2009,10,283.25977,0.0037322268,9815826.0,26962328.0,8214187.0,-4491362.0,0.69500995,278.04175,287.46997,0.22056007,0.57200676,0.84963673,-0.0013713224,98106.25,0.0,USA,"Wooster, Ohio"
2009,11,281.06128,0.00083762687,8324025.0,25184606.0,6965501.0,-5020796.0,0.5509328,275.63306,284.6333,0.2512083,0.16784781,0.62003934,-0.0009094514,98415.06,2.086618e-05,USA,"Wooster, Ohio"
2009,12,272.4204,0.0026253334,5587117.0,22918544.0,4233587.0,-3810003.0,0.7624029,267.5901,278.31494,0.28605562,1.1548777,1.4867592,-0.00046862778,98230.69,0.0005864869,USA,"Wooster, Ohio"
1980,1,271.12158,0.001184592,4943358.0,22803170.0,3004089.0,-3194928.0,0.7716633,268.63452,276.4751,0.3570922,-0.13793314,-0.39860672,-0.000321768,100835.875,0.00054446585,Croatia,Osijek
1980,2,275.89233,0.0013471334,7345926.0,24205048.0,6459239.0,-4087730.0,0.7341148,273.50122,277.25195,0.37940812,-0.4548908,-0.30892295,-0.00068857684,101208.81,0.00014429176,Croatia,Osijek
1980,3,279.51416,0.0012130437,12218313.0,24568604.0,10355421.0,-5072978.0,0.6482078,275.11816,277.739,0.36140436,-0.55043185,0.25228506,-0.0014529245,100190.125,3.0042269e-05,Croatia,Osijek
1980,4,281.93872,0.0031481618,15150524.0,25767916.0,12537867.0,-4964338.0,0.660688,277.01953,280.85864,0.3461033,1.1760511,-0.7680488,-0.002212986,100291.94,5.147048e-07,Croatia,Osijek
1980,5,287.09424,0.0036123744,17224412.0,28280718.0,13991741.0,-4770729.0,0.68475723,282.22266,283.9873,0.3636809,0.07203764,-1.0694036,-0.0028635545,100091.56,0.0,Croatia,Osijek
1980,6,292.51636,0.0027515981,21371620.0,30050338.0,17366306.0,-5547357.0,0.5205079,286.81934,288.812,0.3521918,1.1673775,-0.42836136,-0.0039578527,100158.375,0.0,Croatia,Osijek
1980,7,293.58472,0.0013980127,20282500.0,30656448.0,16528774.0,-5603939.0,0.44039446,287.21802,290.8042,0.29076236,1.3174486,-0.49087214,-0.003451205,100194.625,0.0,Croatia,Osijek
1980,8,293.97607,0.0015014457,17450836.0,31186610.0,14402608.0,-5542086.0,0.42600936,287.49512,293.15942,0.25013566,-0.03236315,-0.73058236,-0.0026216747,100485.625,0.0,Croatia,Osijek
1980,9,289.47314,0.0011710858,13632453.0,29027172.0,11437336.0,-5325477.0,0.49525875,284.76123,290.68945,0.26309305,0.10320634,-0.68211,-0.0019897912,100962.875,0.0,Croatia,Osijek
1980,10,285.35107,0.0017350786,9204099.0,27262264.0,7925748.0,-4945511.0,0.5917441,280.64233,287.66602,0.279491,0.104476154,0.18535358,-0.0014396543,100381.875,0.0,Croatia,Osijek
1980,11,278.0747,0.003654827,4782663.0,25700792.0,4069747.0,-3429528.0,0.7560899,275.74072,282.22412,0.33339196,0.2519318,-0.30988395,-0.0006050444,100632.375,0.0007287329,Croatia,Osijek
1980,12,273.03027,0.0018236914,4371498.0,23295988.0,2865734.0,-3385258.0,0.70647675,270.99194,279.19067,0.36347437,0.67453855,-0.5109319,-0.0003421607,100782.44,0.00067215576,Croatia,Osijek
1980,1,268.52002,0.002122284,7585624.0,21921076.0,4032452.0,-3470611.0,0.7040644,264.69116,274.9768,0.26031363,0.12998497,0.046821147,-0.00039005163,95230.69,0.0013350919,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,2,268.7119,0.002046543,11233711.0,21772424.0,4469721.0,-3503738.0,0.6567827,265.7163,273.79565,0.2874347,-0.11331236,-0.17958838,-0.0003049639,95352.0,0.0017856786,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,3,274.88477,0.0030713384,15475364.0,22783156.0,10614679.0,-5134563.0,0.6126331,269.07227,274.95142,0.31358546,-0.72570646,-0.52193177,-0.0010741795,94942.69,0.0011671602,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,4,284.3396,0.0017217165,20527160.0,24996656.0,16692562.0,-6780036.0,0.48561352,275.09375,280.3042,0.35104096,-0.13418251,-1.4423971,-0.0025113872,95079.44,2.0131498e-05,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,5,289.82446,0.002510809,20922316.0,28680760.0,16884400.0,-6019241.0,0.49187154,281.72632,285.98657,0.2813868,-0.78887457,0.4614632,-0.002719789,94970.625,0.0,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,6,296.4983,0.0037291779,25370680.0,31895868.0,20553424.0,-6007510.0,0.401168,289.43555,291.9453,0.24069476,-1.0436583,1.0352211,-0.0042795874,95037.81,0.0,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,7,300.65723,0.0012953999,26035368.0,33719970.0,21056454.0,-6371147.0,0.38466513,290.66113,296.9944,0.22966295,-0.6385731,0.979843,-0.0048594624,95096.56,0.0,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,8,298.6687,0.002534108,21962132.0,33345984.0,17796600.0,-5826752.0,0.40254486,290.1411,297.89966,0.21385652,-0.4643249,1.8689146,-0.003880884,94939.0,0.0,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,9,293.42603,0.0005961554,18789920.0,29915006.0,15462837.0,-6985329.0,0.32155156,283.80225,296.4248,0.19972873,-0.16130757,1.3602724,-0.0018286272,95215.25,0.0,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,10,284.87183,0.0017850676,14012303.0,25076098.0,11476487.0,-7403470.0,0.3361618,274.7942,291.1958,0.20392257,0.5771134,-0.5293372,-0.0009249393,95237.31,0.0005678332,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,11,279.22925,0.000117182935,9781165.0,22998256.0,7920512.0,-6652428.0,0.3526219,271.27246,284.73096,0.18437636,0.89623624,-0.15640849,-0.0005115527,95429.5,6.408489e-06,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
1980,12,272.38818,0.0007514991,7183661.0,21869800.0,5732856.0,-5046794.0,0.53860754,266.7444,278.21948,0.17722166,0.46950626,-0.75296646,-0.00020174903,95547.56,7.4665484e-05,USA,"Nebraska, Clay Center (South Central Research and Extension Center)"
2000,1,297.1643,0.00053208927,29794484.0,29723276.0,23457414.0,-9675479.0,0.24698949,285.2439,299.25195,0.17256504,0.26830226,1.968379,-0.0013920574,99918.375,0.0,South Africa,Langgewewens Experimental Farm
2000,2,296.71143,3.1893476e-05,28443182.0,29547176.0,22302756.0,-9541587.0,0.0889045,286.9524,299.32935,0.18273228,0.68769187,3.354371,-0.001395725,99995.19,0.0,South Africa,Langgewewens Experimental Farm
2000,3,295.239,0.00079925824,22148718.0,29615164.0,17351812.0,-8377375.0,0.16926157,286.38965,298.48096,0.16668797,-0.4205426,2.7408657,-0.0010408952,100067.19,0.0,South Africa,Langgewewens Experimental Farm
2000,4,292.05103,0.0003171526,16702337.0,28122568.0,13275599.0,-8060325.0,0.2632258,282.74536,296.90845,0.15159386,0.21744001,1.0692387,-0.0004990373,100325.75,0.0,South Africa,Langgewewens Experimental Farm
2000,5,288.49487,0.0011522458,11476369.0,27502054.0,9292312.0,-6404919.0,0.38030732,281.60083,292.62744,0.16170454,0.059202746,0.10738081,-0.0005746281,100623.44,0.0,South Africa,Langgewewens Experimental Farm
2000,6,286.20703,0.0015555907,9855891.0,26527626.0,8089239.0,-5808352.0,0.42192215,281.62402,289.4182,0.18173105,-0.009131186,-0.9955782,-0.0011126131,100772.06,0.0,South Africa,Langgewewens Experimental Farm
2000,7,284.65356,0.0024614811,10959311.0,25642796.0,8911913.0,-5986239.0,0.39256,280.4585,286.89795,0.20757133,0.03145655,-0.35582304,-0.0013633256,100799.25,0.0,South Africa,Langgewewens Experimental Farm
2000,8,286.67944,0.002039016,13756762.0,26744542.0,11137395.0,-5958133.0,0.43041247,283.4353,287.19702,0.24694705,0.46024233,0.44639772,-0.0018108874,100909.625,0.0,South Africa,Langgewewens Experimental Farm
2000,9,286.6521,0.002299,17399910.0,26419356.0,14097538.0,-6323982.0,0.49848312,281.76685,287.3208,0.24905688,0.74594975,0.24466199,-0.002476483,100637.56,0.0,South Africa,Langgewewens Experimental Farm
2000,10,290.6233,0.00042222417,24849044.0,26651124.0,20154900.0,-8485247.0,0.31596738,282.15894,290.28833,0.24015737,-0.031466078,2.188284,-0.002344284,100499.44,0.0,South Africa,Langgewewens Experimental Farm
2000,11,293.7942,0.0010272248,27482024.0,28503816.0,21882492.0,-8756927.0,0.35773063,284.4336,293.94946,0.19116342,0.70398086,1.7316446,-0.0017909952,100129.125,0.0,South Africa,Langgewewens Experimental Farm
2000,12,294.70825,0.00025605084,31099232.0,28084166.0,24500390.0,-10031733.0,0.21618098,284.5276,296.2815,0.1742143,1.1511631,3.2245245,-0.0011146541,100148.75,0.0,South Africa,Langgewewens Experimental Farm
1998,1,268.63257,0.0011235417,6616826.0,22206668.0,3638063.0,-3233510.0,0.7524684,265.66187,273.89868,0.36404896,0.38480163,-0.31873232,-0.00013005527,97936.0,0.00068883016,USA,"Iowa, Grundy"
1998,2,274.28003,0.0021679744,7999135.0,24449960.0,5406492.0,-3082335.0,0.8700584,271.77295,273.4402,0.38234907,-0.079476595,-0.11817151,-0.000470242,97639.625,0.00047034444,USA,"Iowa, Grundy"
1998,3,273.47583,0.0043191575,13652791.0,23385742.0,6646412.0,-3762650.0,0.7581113,270.2732,274.37378,0.39488173,0.3120044,-1.1640797,-0.0008322897,97880.625,0.0012048893,USA,"Iowa, Grundy"
1998,4,283.2815,0.0025429626,16096841.0,26277838.0,13288958.0,-5247432.0,0.6771624,276.3767,280.45703,0.40197694,-1.1080198,-0.16027802,-0.0021639771,97589.44,3.2149284e-05,USA,"Iowa, Grundy"
1998,5,291.70483,0.003660114,21762870.0,29924736.0,17848428.0,-5505774.0,0.5237496,285.1687,286.52246,0.3495341,-0.6007808,0.43410993,-0.003598756,97480.625,0.0,USA,"Iowa, Grundy"
1998,6,292.62915,0.006641131,21006172.0,31149280.0,17138260.0,-4820900.0,0.56672126,287.80762,289.5371,0.34691674,0.25506455,0.6682329,-0.0041993707,97418.5,0.0,USA,"Iowa, Grundy"
1998,7,295.88843,0.0023187506,22640402.0,32596748.0,18096224.0,-4938166.0,0.4629243,291.51123,293.76416,0.33743834,-0.06331074,0.046075795,-0.004628524,97987.94,0.0,USA,"Iowa, Grundy"
1998,8,295.156,0.004831381,18718852.0,32934744.0,14887472.0,-4245017.0,0.5248016,291.88794,294.1997,0.30028927,-0.511637,0.6606149,-0.0038034339,98062.56,0.0,USA,"Iowa, Grundy"
1998,9,292.7234,0.0015800986,17799408.0,29948756.0,14541623.0,-6001681.0,0.28164715,287.06836,293.59302,0.28053868,-0.046090547,0.8047699,-0.0028834245,97809.25,0.0,USA,"Iowa, Grundy"
1998,10,284.64136,0.0027042462,10654122.0,26899306.0,8730293.0,-5259775.0,0.5261494,279.98193,288.82983,0.27639997,0.061052628,1.2360125,-0.0013315242,98262.81,0.0,USA,"Iowa, Grundy"
1998,11,277.95923,0.0013205181,7491606.0,24180300.0,6096095.0,-4961550.0,0.6131942,273.3452,282.91406,0.32279497,0.9372755,0.8156314,-0.000640691,97929.81,0.0002995869,USA,"Iowa, Grundy"
1998,12,271.6023,0.00035274914,6862996.0,20757416.0,5359421.0,-5807855.0,0.4350915,266.64966,279.60645,0.33012068,2.0852804,0.45063305,-0.00031299144,98337.125,0.00032161945,USA,"Iowa, Grundy"
1988,1,269.3286,0.0014689246,7779481.0,20754552.0,6157816.0,-5018657.0,0.57243925,263.83423,274.74658,0.4625293,1.5910473,0.8309031,-0.00028793747,99129.56,0.00013267514,USA,"Missouri, Novelty"
1988,2,269.22632,0.0014672112,12522343.0,20408700.0,8225826.0,-5164588.0,0.4995448,264.1477,273.68286,0.4683364,1.411273,-0.74100494,-0.0006571021,99111.75,0.0012798288,USA,"Missouri, Novelty"
1988,3,278.5105,0.0021004872,16172009.0,23337672.0,13057257.0,-5888831.0,0.5504202,271.37866,275.61865,0.44693857,0.6133972,0.38236552,-0.0018113549,98723.06,0.00039694645,USA,"Missouri, Novelty"
1988,4,284.7661,0.0017742165,21454258.0,25235554.0,17639644.0,-6721009.0,0.43718582,275.06348,281.36572,0.43105596,0.61426836,-0.79771847,-0.002966009,98492.31,0.0,USA,"Missouri, Novelty"
1988,5,293.37207,0.0017201691,24862548.0,28531308.0,20235036.0,-7784874.0,0.41700685,280.62036,287.271,0.30506164,-0.5569705,0.9379213,-0.002468681,98604.94,0.0,USA,"Missouri, Novelty"
